,El-array,xA (m),xB (m),xM (m),xN (m),Rho (Ohm.m),Dev. Rho (%),SP (mV),VMN (mV),IAB (mA),Time (ms),Coef. k (m),yA (m),yB (m),yM (m),yN (m),zA (m),zB (m),zM (m),zN (m),N� electrode A,N� electrode B,N� electrode M,N� electrode N,Depth A (m),Depth B (m),Depth M (m),Depth N (m),Stack,Rs-Check,Vab (V),Pab (W),Rab (kOhm),Latitude,Longitude,UTM (WSG84),Name,Channel,Overload,Tx-Bat (V),Tx Temp. (�C),Rx-Bat (V),Rx Temp. (�C),Date,Gapfiller,Synch
,Mixed / non conventional,25,32,24,31,147.49,0.06,527.81,5197.524,129.607,250,3.68,0,0,0,0,0,0,0,0,25,32,24,31,0,0,0,0,3,0,207,27,1.594,0,0,,1,1,0,12.64,0,12.21,15.3,11/7/2025 2:13:00 PM,0,0
,Mixed / non conventional,25,32,31,38,163.8,0.06,-434.89,-2512.509,129.607,250,-8.45,0,0,0,0,0,0,0,0,25,32,31,38,0,0,0,0,3,0,207,27,1.594,0,0,,1,2,0,12.64,0,12.21,15.3,11/7/2025 2:13:00 PM,0,0
,Mixed / non conventional,25,32,38,45,286.8,0.06,171.95,-371.652,129.607,250,-100.02,0,0,0,0,0,0,0,0,25,32,38,45,0,0,0,0,3,0,207,27,1.594,0,0,,1,3,0,12.64,0,12.21,15.3,11/7/2025 2:13:00 PM,0,0
,Mixed / non conventional,25,32,45,52,169.53,0.11,-91.66,-48.818,129.607,250,-450.08,0,0,0,0,0,0,0,0,25,32,45,52,0,0,0,0,3,0,207,27,1.594,0,0,,1,4,0,12.64,0,12.21,15.3,11/7/2025 2:13:00 PM,0,1
,Mixed / non conventional,25,32,52,59,99.37,0.05,42.65,-31.165,369.161,250,-1177.14,0,0,0,0,0,0,0,0,25,32,52,59,0,0,0,0,3,0,593,219,1.605,0,0,,1,1,0,10.13,0,12.21,15.3,11/7/2025 2:13:02 PM,0,1
,Mixed / non conventional,25,32,59,66,203.32,0.11,-54.98,-31.104,369.161,250,-2413.13,0,0,0,0,0,0,0,0,25,32,59,66,0,0,0,0,3,0,593,219,1.605,0,0,,1,2,0,10.13,0,12.21,15.3,11/7/2025 2:13:02 PM,0,0
,Mixed / non conventional,25,32,66,1,78.89,0.06,-122.67,-66.886,369.161,250,-435.42,0,0,0,0,0,0,0,0,25,32,66,1,0,0,0,0,3,0,593,219,1.605,0,0,,1,3,0,10.13,0,12.21,15.3,11/7/2025 2:13:02 PM,0,0
,Mixed / non conventional,25,32,1,8,105.54,0.06,147.84,-48.044,369.161,250,-810.92,0,0,0,0,0,0,0,0,25,32,1,8,0,0,0,0,3,0,593,219,1.605,0,0,,1,4,0,10.13,0,12.21,15.3,11/7/2025 2:13:02 PM,0,0
,Mixed / non conventional,25,32,8,15,127.3,0.06,591.02,-179.654,369.161,250,-261.59,0,0,0,0,0,0,0,0,25,32,8,15,0,0,0,0,3,0,593,219,1.605,0,0,,1,5,0,10.13,0,12.21,15.3,11/7/2025 2:13:02 PM,0,0
,Mixed / non conventional,25,32,15,22,183.32,0.03,-881.48,-2069.649,369.161,250,-32.7,0,0,0,0,0,0,0,0,25,32,15,22,0,0,0,0,3,0,593,219,1.605,0,0,,1,6,0,10.13,0,12.21,15.3,11/7/2025 2:13:02 PM,0,0
,Mixed / non conventional,25,32,22,29,178,0.03,585,3311.701,369.161,250,19.84,0,0,0,0,0,0,0,0,25,32,22,29,0,0,0,0,3,0,593,219,1.605,0,0,,1,7,0,10.13,0,12.21,15.3,11/7/2025 2:13:02 PM,0,0
,Mixed / non conventional,25,32,29,36,204.17,0.06,-427.81,908.787,369.161,250,82.94,0,0,0,0,0,0,0,0,25,32,29,36,0,0,0,0,3,0,593,219,1.605,0,0,,1,8,0,10.13,0,12.21,15.3,11/7/2025 2:13:02 PM,0,0
,Mixed / non conventional,25,32,36,43,213.57,0.03,202.94,-1552.688,369.161,250,-50.78,0,0,0,0,0,0,0,0,25,32,36,43,0,0,0,0,3,0,593,219,1.605,0,0,,1,9,0,10.13,0,12.21,15.3,11/7/2025 2:13:02 PM,0,0
,Mixed / non conventional,25,32,43,50,187.54,0.06,-78.44,-218.153,369.161,250,-317.36,0,0,0,0,0,0,0,0,25,32,43,50,0,0,0,0,3,0,593,219,1.605,0,0,,1,10,0,10.13,0,12.21,15.3,11/7/2025 2:13:02 PM,0,0
,Mixed / non conventional,25,32,50,57,113.36,0,31.29,-45.38,369.586,250,-923.24,0,0,0,0,0,0,0,0,25,32,50,57,0,0,0,0,3,0,593,219,1.604,0,0,,1,1,0,10.1,0,12.21,15.3,11/7/2025 2:13:04 PM,0,0
,Mixed / non conventional,25,32,57,64,209.8,0.08,26.55,-38.763,369.586,250,-2000.36,0,0,0,0,0,0,0,0,25,32,57,64,0,0,0,0,3,0,593,219,1.604,0,0,,1,2,0,10.1,0,12.21,15.3,11/7/2025 2:13:04 PM,0,0
,Mixed / non conventional,25,32,64,71,88.94,0.07,7.9,-8.931,369.586,250,-3680.66,0,0,0,0,0,0,0,0,25,32,64,71,0,0,0,0,3,0,593,219,1.604,0,0,,1,3,0,10.1,0,12.21,15.3,11/7/2025 2:13:04 PM,0,1
,Mixed / non conventional,25,32,71,6,83.95,0.06,-186.72,-89.236,369.586,250,-347.68,0,0,0,0,0,0,0,0,25,32,71,6,0,0,0,0,3,0,593,219,1.604,0,0,,1,4,0,10.1,0,12.21,15.3,11/7/2025 2:13:04 PM,0,0
,Mixed / non conventional,25,32,6,13,108.23,0.05,100.72,-105.245,369.586,250,-380.07,0,0,0,0,0,0,0,0,25,32,6,13,0,0,0,0,3,0,593,219,1.604,0,0,,1,5,0,10.1,0,12.21,15.3,11/7/2025 2:13:05 PM,0,0
,Mixed / non conventional,25,32,13,20,179.34,0.04,-92.89,-906.869,369.586,250,-73.09,0,0,0,0,0,0,0,0,25,32,13,20,0,0,0,0,3,0,593,219,1.604,0,0,,1,6,0,10.1,0,12.21,15.3,11/7/2025 2:13:05 PM,0,0
,Mixed / non conventional,25,32,20,27,124.56,0.05,402.95,-1343.223,369.586,250,-34.27,0,0,0,0,0,0,0,0,25,32,20,27,0,0,0,0,3,0,593,219,1.604,0,0,,1,7,0,10.1,0,12.21,15.3,11/7/2025 2:13:05 PM,0,0
,Mixed / non conventional,25,32,27,34,127.67,0.05,-239.61,5173.455,369.586,250,9.12,0,0,0,0,0,0,0,0,25,32,27,34,0,0,0,0,3,0,593,219,1.604,0,0,,1,8,0,10.1,0,12.21,15.3,11/7/2025 2:13:05 PM,0,0
,Mixed / non conventional,25,32,34,41,111.18,0.05,-56.03,-2227.104,369.889,250,-18.46,0,0,0,0,0,0,0,0,25,32,34,41,0,0,0,0,3,0,592,219,1.599,0,0,,1,1,0,10.1,0,12.19,15.3,11/7/2025 2:13:07 PM,0,0
,Mixed / non conventional,25,32,41,48,218.37,0.08,65.2,-380.376,369.889,250,-212.35,0,0,0,0,0,0,0,0,25,32,41,48,0,0,0,0,3,0,592,219,1.599,0,0,,1,2,0,10.1,0,12.19,15.3,11/7/2025 2:13:07 PM,0,0
,Mixed / non conventional,25,32,48,55,134.63,0.06,-41.53,-70.355,369.889,250,-707.82,0,0,0,0,0,0,0,0,25,32,48,55,0,0,0,0,3,0,592,219,1.599,0,0,,1,3,0,10.1,0,12.19,15.3,11/7/2025 2:13:07 PM,0,0
,Mixed / non conventional,25,32,55,62,106.4,0.08,-36.83,-24.043,369.889,250,-1636.83,0,0,0,0,0,0,0,0,25,32,55,62,0,0,0,0,3,0,592,219,1.599,0,0,,1,4,0,10.1,0,12.19,15.3,11/7/2025 2:13:07 PM,0,1
,Mixed / non conventional,25,32,62,69,174.56,0.15,77.57,-20.62,369.889,250,-3131.33,0,0,0,0,0,0,0,0,25,32,62,69,0,0,0,0,3,0,592,219,1.599,0,0,,1,5,0,10.1,0,12.19,15.3,11/7/2025 2:13:07 PM,0,0
,Mixed / non conventional,25,32,69,4,88.07,0.04,-215.3,-84.017,369.889,250,-387.74,0,0,0,0,0,0,0,0,25,32,69,4,0,0,0,0,3,0,592,219,1.599,0,0,,1,6,0,10.1,0,12.19,15.3,11/7/2025 2:13:07 PM,0,0
,Mixed / non conventional,25,32,4,11,106.63,0.04,150.79,-74.728,369.889,250,-527.79,0,0,0,0,0,0,0,0,25,32,4,11,0,0,0,0,3,0,592,219,1.599,0,0,,1,7,0,10.1,0,12.19,15.3,11/7/2025 2:13:07 PM,0,0
,Mixed / non conventional,25,32,11,18,163.05,0.03,-29.16,-457.071,369.889,250,-131.95,0,0,0,0,0,0,0,0,25,32,11,18,0,0,0,0,3,0,592,219,1.599,0,0,,1,8,0,10.1,0,12.19,15.3,11/7/2025 2:13:07 PM,0,0
,Mixed / non conventional,26,33,40,47,257.25,0.08,-49.21,-747.165,383.229,250,-131.95,0,0,0,0,0,0,0,0,26,33,40,47,0,0,0,0,3,0,569,218,1.486,0,0,,1,1,0,10.13,0,12.23,15.3,11/7/2025 2:13:09 PM,0,0
,Mixed / non conventional,26,33,47,54,166.86,0,79.23,-121.157,383.229,250,-527.79,0,0,0,0,0,0,0,0,26,33,47,54,0,0,0,0,3,0,569,218,1.486,0,0,,1,2,0,10.13,0,12.23,15.3,11/7/2025 2:13:09 PM,0,0
,Mixed / non conventional,26,33,54,61,98.98,0.07,-9,-28.749,383.229,250,-1319.47,0,0,0,0,0,0,0,0,26,33,54,61,0,0,0,0,3,0,569,218,1.486,0,0,,1,3,0,10.13,0,12.23,15.3,11/7/2025 2:13:09 PM,0,1
,Mixed / non conventional,26,33,61,68,238.07,0.12,25.82,-34.573,383.229,250,-2638.94,0,0,0,0,0,0,0,0,26,33,61,68,0,0,0,0,3,0,569,218,1.486,0,0,,1,4,0,10.13,0,12.23,15.3,11/7/2025 2:13:09 PM,0,0
,Mixed / non conventional,26,33,68,3,86.52,0.06,-184.69,-78.667,383.229,250,-421.5,0,0,0,0,0,0,0,0,26,33,68,3,0,0,0,0,3,0,569,218,1.486,0,0,,1,5,0,10.13,0,12.23,15.3,11/7/2025 2:13:09 PM,0,0
,Mixed / non conventional,26,33,3,10,116.13,0.05,181.33,-62.874,383.229,250,-707.82,0,0,0,0,0,0,0,0,26,33,3,10,0,0,0,0,3,0,569,218,1.486,0,0,,1,6,0,10.13,0,12.23,15.3,11/7/2025 2:13:09 PM,0,0
,Mixed / non conventional,26,33,10,17,156.81,0.07,-161.94,-282.996,383.229,250,-212.35,0,0,0,0,0,0,0,0,26,33,10,17,0,0,0,0,3,0,569,218,1.486,0,0,,1,7,0,10.13,0,12.23,15.3,11/7/2025 2:13:09 PM,0,0
,Mixed / non conventional,26,33,17,24,144.04,0.07,-46.93,-2989.514,383.229,250,-18.46,0,0,0,0,0,0,0,0,26,33,17,24,0,0,0,0,3,0,569,218,1.486,0,0,,1,8,0,10.13,0,12.23,15.3,11/7/2025 2:13:09 PM,0,0
,Mixed / non conventional,26,33,24,31,143.97,0.04,508.49,6078.192,385.073,250,9.12,0,0,0,0,0,0,0,0,26,33,24,31,0,0,0,0,3,0,566,218,1.47,0,0,,1,1,0,10.13,0,12.21,15.3,11/7/2025 2:13:12 PM,0,0
,Mixed / non conventional,26,33,31,38,68.03,0.14,-420.61,-764.383,385.073,250,-34.27,0,0,0,0,0,0,0,0,26,33,31,38,0,0,0,0,3,0,566,218,1.47,0,0,,1,2,0,10.13,0,12.21,15.3,11/7/2025 2:13:12 PM,0,0
,Mixed / non conventional,26,33,38,45,306,0.05,171.71,-1612.149,385.073,250,-73.09,0,0,0,0,0,0,0,0,26,33,38,45,0,0,0,0,3,0,566,218,1.47,0,0,,1,3,0,10.13,0,12.21,15.3,11/7/2025 2:13:12 PM,0,0
,Mixed / non conventional,26,33,45,52,183.82,0.08,-90.9,-186.24,385.073,250,-380.07,0,0,0,0,0,0,0,0,26,33,45,52,0,0,0,0,3,0,566,218,1.47,0,0,,1,4,0,10.13,0,12.21,15.3,11/7/2025 2:13:12 PM,0,0
,Mixed / non conventional,26,33,52,59,116.5,0.05,41.64,-42.923,385.073,250,-1045.19,0,0,0,0,0,0,0,0,26,33,52,59,0,0,0,0,3,0,566,218,1.47,0,0,,1,5,0,10.13,0,12.21,15.3,11/7/2025 2:13:12 PM,0,0
,Mixed / non conventional,26,33,59,66,204.1,0.12,-54.16,-35.718,385.073,250,-2200.4,0,0,0,0,0,0,0,0,26,33,59,66,0,0,0,0,3,0,566,218,1.47,0,0,,1,6,0,10.13,0,12.21,15.3,11/7/2025 2:13:12 PM,0,1
,Mixed / non conventional,26,33,66,1,87.94,0.04,-123.9,-75.74,385.073,250,-447.11,0,0,0,0,0,0,0,0,26,33,66,1,0,0,0,0,3,0,566,218,1.47,0,0,,1,7,0,10.13,0,12.21,15.3,11/7/2025 2:13:12 PM,0,0
,Mixed / non conventional,26,33,1,8,112.75,0.11,148.12,-47.027,385.073,250,-923.24,0,0,0,0,0,0,0,0,26,33,1,8,0,0,0,0,3,0,566,218,1.47,0,0,,1,8,0,10.13,0,12.21,15.3,11/7/2025 2:13:12 PM,0,0
,Mixed / non conventional,26,33,8,15,132.94,0.04,589.08,-161.305,385.073,250,-317.36,0,0,0,0,0,0,0,0,26,33,8,15,0,0,0,0,3,0,566,218,1.47,0,0,,1,9,0,10.13,0,12.21,15.3,11/7/2025 2:13:12 PM,0,0
,Mixed / non conventional,26,33,15,22,195.94,0.05,-873.25,-1485.918,385.073,250,-50.78,0,0,0,0,0,0,0,0,26,33,15,22,0,0,0,0,3,0,566,218,1.47,0,0,,1,10,0,10.13,0,12.21,15.3,11/7/2025 2:13:12 PM,0,0
,Mixed / non conventional,26,33,22,29,188.17,0.09,565.83,877.251,386.653,250,82.94,0,0,0,0,0,0,0,0,26,33,22,29,0,0,0,0,3,0,567,219,1.465,0,0,,1,1,0,10.13,0,12.19,15.3,11/7/2025 2:13:14 PM,0,0
,Mixed / non conventional,26,33,29,36,194.15,0.04,-426.22,3783.322,386.653,250,19.84,0,0,0,0,0,0,0,0,26,33,29,36,0,0,0,0,3,0,567,219,1.465,0,0,,1,2,0,10.13,0,12.19,15.3,11/7/2025 2:13:14 PM,0,0
,Mixed / non conventional,26,33,36,43,209.03,0.05,212.43,-2471.802,386.653,250,-32.7,0,0,0,0,0,0,0,0,26,33,36,43,0,0,0,0,3,0,567,219,1.465,0,0,,1,3,0,10.13,0,12.19,15.3,11/7/2025 2:13:14 PM,0,0
,Mixed / non conventional,26,33,43,50,205.09,0.06,-77.96,-303.147,386.653,250,-261.59,0,0,0,0,0,0,0,0,26,33,43,50,0,0,0,0,3,0,567,219,1.465,0,0,,1,4,0,10.13,0,12.19,15.3,11/7/2025 2:13:14 PM,0,0
,Mixed / non conventional,26,33,50,57,131.91,0.05,31.38,-62.898,386.653,250,-810.92,0,0,0,0,0,0,0,0,26,33,50,57,0,0,0,0,3,0,567,219,1.465,0,0,,1,5,0,10.13,0,12.19,15.3,11/7/2025 2:13:14 PM,0,0
,Mixed / non conventional,26,33,57,64,214.66,0.08,26.22,-45.79,386.653,250,-1812.63,0,0,0,0,0,0,0,0,26,33,57,64,0,0,0,0,3,0,567,219,1.465,0,0,,1,6,0,10.13,0,12.19,15.3,11/7/2025 2:13:14 PM,0,0
,Mixed / non conventional,26,33,64,71,92.86,0.06,7.9,-10.564,386.653,250,-3398.69,0,0,0,0,0,0,0,0,26,33,64,71,0,0,0,0,3,0,567,219,1.465,0,0,,1,7,0,10.13,0,12.19,15.3,11/7/2025 2:13:14 PM,0,1
,Mixed / non conventional,26,33,71,6,91.07,0.09,-186.84,-95.592,386.653,250,-368.37,0,0,0,0,0,0,0,0,26,33,71,6,0,0,0,0,3,0,567,219,1.465,0,0,,1,8,0,10.13,0,12.19,15.3,11/7/2025 2:13:14 PM,0,0
,Mixed / non conventional,26,33,6,13,115.43,0.06,101.41,-99.167,386.653,250,-450.08,0,0,0,0,0,0,0,0,26,33,6,13,0,0,0,0,3,0,567,219,1.465,0,0,,1,9,0,10.13,0,12.19,15.3,11/7/2025 2:13:14 PM,0,0
,Mixed / non conventional,26,33,13,20,185.39,0.05,-90.13,-716.668,386.653,250,-100.02,0,0,0,0,0,0,0,0,26,33,13,20,0,0,0,0,3,0,567,219,1.465,0,0,,1,10,0,10.13,0,12.19,15.3,11/7/2025 2:13:14 PM,0,0
,Mixed / non conventional,26,33,20,27,142.71,0.03,398.94,-3326.156,196.945,250,-8.45,0,0,0,0,0,0,0,0,26,33,20,27,0,0,0,0,3,0,283,56,1.438,0,0,,1,1,0,12.37,0,12.19,15.8,11/7/2025 2:13:17 PM,0,0
,Mixed / non conventional,26,33,27,34,129.24,0.03,-237.27,6920.3,196.945,250,3.68,0,0,0,0,0,0,0,0,26,33,27,34,0,0,0,0,3,0,283,56,1.438,0,0,,1,2,0,12.37,0,12.19,15.8,11/7/2025 2:13:17 PM,0,0
,Mixed / non conventional,26,33,34,41,108.09,0.06,-60.44,-2766.91,196.945,250,-7.69,0,0,0,0,0,0,0,0,26,33,34,41,0,0,0,0,3,0,283,56,1.438,0,0,,1,3,0,12.37,0,12.19,15.8,11/7/2025 2:13:17 PM,0,0
,Mixed / non conventional,26,33,41,48,240.02,0.08,65.85,-279.272,196.945,250,-169.26,0,0,0,0,0,0,0,0,26,33,41,48,0,0,0,0,3,0,283,56,1.438,0,0,,1,4,0,12.37,0,12.19,15.8,11/7/2025 2:13:17 PM,0,0
,Mixed / non conventional,26,33,48,55,152.68,0.14,-40.8,-49.009,196.945,250,-613.57,0,0,0,0,0,0,0,0,26,33,48,55,0,0,0,0,3,0,283,56,1.438,0,0,,1,5,0,12.37,0,12.19,15.8,11/7/2025 2:13:17 PM,0,1
,Mixed / non conventional,26,33,55,62,117.09,0.04,-37.47,-30.818,387.592,250,-1472.57,0,0,0,0,0,0,0,0,26,33,55,62,0,0,0,0,3,0,565,219,1.458,0,0,,1,1,0,10.07,0,12.21,15.3,11/7/2025 2:13:19 PM,0,1
,Mixed / non conventional,26,33,62,69,174.29,0.07,76.64,-23.47,387.592,250,-2878.21,0,0,0,0,0,0,0,0,26,33,62,69,0,0,0,0,3,0,565,219,1.458,0,0,,1,2,0,10.07,0,12.21,15.3,11/7/2025 2:13:19 PM,0,0
,Mixed / non conventional,26,33,69,4,96.74,0.04,-214.87,-92.463,387.592,250,-405.53,0,0,0,0,0,0,0,0,26,33,69,4,0,0,0,0,3,0,565,219,1.458,0,0,,1,3,0,10.07,0,12.21,15.3,11/7/2025 2:13:19 PM,0,0
,Mixed / non conventional,26,33,4,11,114.88,0.08,151,-72.572,387.592,250,-613.57,0,0,0,0,0,0,0,0,26,33,4,11,0,0,0,0,3,0,565,219,1.458,0,0,,1,4,0,10.07,0,12.21,15.3,11/7/2025 2:13:19 PM,0,0
,Mixed / non conventional,26,33,11,18,167.72,0.04,-25.18,-384.054,387.592,250,-169.26,0,0,0,0,0,0,0,0,26,33,11,18,0,0,0,0,3,0,565,219,1.458,0,0,,1,5,0,10.07,0,12.21,15.3,11/7/2025 2:13:19 PM,0,0
,Mixed / non conventional,26,33,18,25,129.59,0.06,-240.85,-6528.678,387.592,250,-7.69,0,0,0,0,0,0,0,0,26,33,18,25,0,0,0,0,3,0,565,219,1.458,0,0,,1,6,0,10.07,0,12.21,15.3,11/7/2025 2:13:19 PM,0,0
,Mixed / non conventional,26,33,25,32,144.84,0.03,679.78,4866.674,123.585,250,3.68,0,0,0,0,0,0,0,0,26,33,25,32,0,0,0,0,3,0,178,22,1.437,0,0,,1,1,0,12.69,0,12.23,15.3,11/7/2025 2:13:21 PM,0,0
,Mixed / non conventional,26,33,32,39,149.12,0.06,-436.6,-2180.946,123.585,250,-8.45,0,0,0,0,0,0,0,0,26,33,32,39,0,0,0,0,3,0,178,22,1.437,0,0,,1,2,0,12.69,0,12.23,15.3,11/7/2025 2:13:21 PM,0,0
,Mixed / non conventional,26,33,39,46,280.59,0.1,0.9,-346.709,123.585,250,-100.02,0,0,0,0,0,0,0,0,26,33,39,46,0,0,0,0,3,0,178,22,1.437,0,0,,1,3,0,12.69,0,12.23,15.3,11/7/2025 2:13:21 PM,0,0
,Mixed / non conventional,26,33,46,53,178.53,0.22,8.06,-49.022,123.585,250,-450.08,0,0,0,0,0,0,0,0,26,33,46,53,0,0,0,0,3,0,178,22,1.437,0,0,,1,4,0,12.69,0,12.23,15.3,11/7/2025 2:13:21 PM,0,1
,Mixed / non conventional,26,33,53,60,102.26,0.02,23.76,-33.775,388.784,250,-1177.14,0,0,0,0,0,0,0,0,26,33,53,60,0,0,0,0,3,0,563,219,1.449,0,0,,1,1,0,10.1,0,12.21,15.8,11/7/2025 2:13:23 PM,0,1
,Mixed / non conventional,26,33,60,67,226.61,0.08,-31.63,-36.509,388.784,250,-2413.13,0,0,0,0,0,0,0,0,26,33,60,67,0,0,0,0,3,0,563,219,1.449,0,0,,1,2,0,10.1,0,12.21,15.8,11/7/2025 2:13:23 PM,0,0
,Mixed / non conventional,26,33,67,2,86.41,0.08,-137.69,-77.159,388.784,250,-435.42,0,0,0,0,0,0,0,0,26,33,67,2,0,0,0,0,3,0,563,219,1.449,0,0,,1,3,0,10.1,0,12.21,15.8,11/7/2025 2:13:23 PM,0,0
,Mixed / non conventional,26,33,2,9,114.28,0.1,197.5,-54.79,388.784,250,-810.92,0,0,0,0,0,0,0,0,26,33,2,9,0,0,0,0,3,0,563,219,1.449,0,0,,1,4,0,10.1,0,12.21,15.8,11/7/2025 2:13:23 PM,0,0
,Mixed / non conventional,26,33,9,16,143.36,0.04,-74.76,-213.069,388.784,250,-261.59,0,0,0,0,0,0,0,0,26,33,9,16,0,0,0,0,3,0,563,219,1.449,0,0,,1,5,0,10.1,0,12.21,15.8,11/7/2025 2:13:23 PM,0,0
,Mixed / non conventional,26,33,16,23,173.53,0,-52.83,-2063.305,388.784,250,-32.7,0,0,0,0,0,0,0,0,26,33,16,23,0,0,0,0,3,0,563,219,1.449,0,0,,1,6,0,10.1,0,12.21,15.8,11/7/2025 2:13:24 PM,0,0
,Mixed / non conventional,26,33,23,30,157.08,0.06,450.79,3077.969,388.784,250,19.84,0,0,0,0,0,0,0,0,26,33,23,30,0,0,0,0,3,0,563,219,1.449,0,0,,1,7,0,10.1,0,12.21,15.8,11/7/2025 2:13:24 PM,0,0
,Mixed / non conventional,26,33,30,37,410.65,0.03,-293.54,1924.992,388.784,250,82.94,0,0,0,0,0,0,0,0,26,33,30,37,0,0,0,0,3,0,563,219,1.449,0,0,,1,8,0,10.1,0,12.21,15.8,11/7/2025 2:13:24 PM,0,0
,Mixed / non conventional,26,33,37,44,295.58,0.06,51.92,-2268.57,389.718,250,-50.78,0,0,0,0,0,0,0,0,26,33,37,44,0,0,0,0,3,0,563,220,1.445,0,0,,1,1,0,10.1,0,12.19,15.3,11/7/2025 2:13:26 PM,0,0
,Mixed / non conventional,26,33,44,51,191.42,0.06,-79.87,-235.059,389.718,250,-317.36,0,0,0,0,0,0,0,0,26,33,44,51,0,0,0,0,3,0,563,220,1.445,0,0,,1,2,0,10.1,0,12.19,15.3,11/7/2025 2:13:26 PM,0,0
,Mixed / non conventional,26,33,51,58,122.85,0.06,77.09,-51.857,389.718,250,-923.24,0,0,0,0,0,0,0,0,26,33,51,58,0,0,0,0,3,0,563,220,1.445,0,0,,1,3,0,10.1,0,12.19,15.3,11/7/2025 2:13:26 PM,0,0
,Mixed / non conventional,26,33,58,65,186.13,0.06,-144.59,-36.262,389.718,250,-2000.36,0,0,0,0,0,0,0,0,26,33,58,65,0,0,0,0,3,0,563,220,1.445,0,0,,1,4,0,10.1,0,12.19,15.3,11/7/2025 2:13:26 PM,0,0
,Mixed / non conventional,26,33,65,72,129.31,0.08,84.05,-13.692,389.718,250,-3680.66,0,0,0,0,0,0,0,0,26,33,65,72,0,0,0,0,3,0,563,220,1.445,0,0,,1,5,0,10.1,0,12.19,15.3,11/7/2025 2:13:26 PM,0,1
,Mixed / non conventional,26,33,72,7,94.63,0.03,-210.58,-106.068,389.718,250,-347.68,0,0,0,0,0,0,0,0,26,33,72,7,0,0,0,0,3,0,563,220,1.445,0,0,,1,6,0,10.1,0,12.19,15.3,11/7/2025 2:13:26 PM,0,0
,Mixed / non conventional,26,33,7,14,121.4,0.03,154.67,-124.48,389.718,250,-380.07,0,0,0,0,0,0,0,0,26,33,7,14,0,0,0,0,3,0,563,220,1.445,0,0,,1,7,0,10.1,0,12.19,15.3,11/7/2025 2:13:26 PM,0,0
,Mixed / non conventional,26,33,14,21,191.97,0.03,-90.47,-1023.599,389.718,250,-73.09,0,0,0,0,0,0,0,0,26,33,14,21,0,0,0,0,3,0,563,220,1.445,0,0,,1,8,0,10.1,0,12.19,15.3,11/7/2025 2:13:26 PM,0,0
,Mixed / non conventional,26,33,21,28,154.36,0.04,398.38,-1755.234,389.718,250,-34.27,0,0,0,0,0,0,0,0,26,33,21,28,0,0,0,0,3,0,563,220,1.445,0,0,,1,9,0,10.1,0,12.19,15.3,11/7/2025 2:13:26 PM,0,0
,Mixed / non conventional,26,33,28,35,146.95,0.07,-332.92,6265.115,388.859,250,9.12,0,0,0,0,0,0,0,0,26,33,28,35,0,0,0,0,3,0,564,219,1.451,0,0,,1,1,0,10.13,0,12.19,15.3,11/7/2025 2:13:28 PM,0,0
,Mixed / non conventional,26,33,35,42,129.39,0.05,111.47,-2724.811,388.859,250,-18.46,0,0,0,0,0,0,0,0,26,33,35,42,0,0,0,0,3,0,564,219,1.451,0,0,,1,2,0,10.13,0,12.19,15.3,11/7/2025 2:13:28 PM,0,0
,Mixed / non conventional,26,33,42,49,218.7,0.07,-133.05,-400.498,388.859,250,-212.35,0,0,0,0,0,0,0,0,26,33,42,49,0,0,0,0,3,0,564,219,1.451,0,0,,1,3,0,10.13,0,12.19,15.3,11/7/2025 2:13:28 PM,0,0
,Mixed / non conventional,26,33,49,56,138.97,0.05,100.38,-76.347,388.859,250,-707.82,0,0,0,0,0,0,0,0,26,33,49,56,0,0,0,0,3,0,564,219,1.451,0,0,,1,4,0,10.13,0,12.19,15.3,11/7/2025 2:13:28 PM,0,0
,Mixed / non conventional,26,33,56,63,139.61,0.08,-118.88,-33.166,388.859,250,-1636.83,0,0,0,0,0,0,0,0,26,33,56,63,0,0,0,0,3,0,564,219,1.451,0,0,,1,5,0,10.13,0,12.19,15.3,11/7/2025 2:13:28 PM,0,1
,Mixed / non conventional,26,33,63,70,207.03,0.09,124.88,-25.71,388.859,250,-3131.33,0,0,0,0,0,0,0,0,26,33,63,70,0,0,0,0,3,0,564,219,1.451,0,0,,1,6,0,10.13,0,12.19,15.3,11/7/2025 2:13:28 PM,0,0
,Mixed / non conventional,26,33,70,5,90.96,0.03,-294.24,-91.226,388.859,250,-387.74,0,0,0,0,0,0,0,0,26,33,70,5,0,0,0,0,3,0,564,219,1.451,0,0,,1,7,0,10.13,0,12.19,15.3,11/7/2025 2:13:28 PM,0,0
,Mixed / non conventional,26,33,5,12,114.68,0.08,205.11,-84.492,388.859,250,-527.79,0,0,0,0,0,0,0,0,26,33,5,12,0,0,0,0,3,0,564,219,1.451,0,0,,1,8,0,10.13,0,12.19,15.3,11/7/2025 2:13:28 PM,0,0
,Mixed / non conventional,26,33,12,19,175.01,0,-22.02,-515.77,388.859,250,-131.95,0,0,0,0,0,0,0,0,26,33,12,19,0,0,0,0,3,0,564,219,1.451,0,0,,1,9,0,10.13,0,12.19,15.3,11/7/2025 2:13:28 PM,0,0
,Mixed / non conventional,27,34,41,48,216.18,0.06,62.84,-568.975,347.279,250,-131.95,0,0,0,0,0,0,0,0,27,34,41,48,0,0,0,0,3,0,618,215,1.78,0,0,,1,1,0,10.16,0,12.21,15.3,11/7/2025 2:13:31 PM,0,0
