,El-array,xA (m),xB (m),xM (m),xN (m),Rho (Ohm.m),Dev. Rho (%),SP (mV),VMN (mV),IAB (mA),Time (ms),Coef. k (m),yA (m),yB (m),yM (m),yN (m),zA (m),zB (m),zM (m),zN (m),N� electrode A,N� electrode B,N� electrode M,N� electrode N,Depth A (m),Depth B (m),Depth M (m),Depth N (m),Stack,Rs-Check,Vab (V),Pab (W),Rab (kOhm),Latitude,Longitude,UTM (WSG84),Name,Channel,Overload,Tx-Bat (V),Tx Temp. (�C),Rx-Bat (V),Rx Temp. (�C),Date,Gapfiller,Synch
,Mixed / non conventional,15,19,17,21,133.6,0.06,-384.78,2967.144,418.626,250,18.85,0,0,0,0,0,0,0,0,15,19,17,21,0,0,0,0,3,0,528,221,1.262,0,0,,2,5,0,10.07,0,12.16,19.2,11/7/2025 3:29:32 PM,0,0
,Mixed / non conventional,15,19,21,25,182.27,0.17,-29.89,-3238.448,418.626,250,-23.56,0,0,0,0,0,0,0,0,15,19,21,25,0,0,0,0,3,0,528,221,1.262,0,0,,2,6,0,10.07,0,12.16,19.2,11/7/2025 3:29:32 PM,0,0
,Mixed / non conventional,15,19,25,29,97.54,0.2,-36.84,-247.567,418.626,250,-164.93,0,0,0,0,0,0,0,0,15,19,25,29,0,0,0,0,3,0,528,221,1.262,0,0,,2,7,0,10.07,0,12.16,19.2,11/7/2025 3:29:32 PM,0,0
,Mixed / non conventional,15,19,29,33,112.77,0.28,21.39,-95.411,418.626,250,-494.8,0,0,0,0,0,0,0,0,15,19,29,33,0,0,0,0,3,0,528,221,1.262,0,0,,2,8,0,10.07,0,12.16,19.2,11/7/2025 3:29:32 PM,0,0
,Mixed / non conventional,15,19,33,37,34.49,0.2,-434.25,-13.354,421.432,250,-1088.56,0,0,0,0,0,0,0,0,15,19,33,37,0,0,0,0,3,0,527,222,1.252,0,0,,2,1,0,10.04,0,12.16,19.2,11/7/2025 3:29:34 PM,0,1
,Mixed / non conventional,16,20,2,6,52.43,0.14,114.55,-40.518,382.354,250,-494.8,0,0,0,0,0,0,0,0,16,20,2,6,0,0,0,0,3,0,573,219,1.5,0,0,,2,1,0,10.07,0,12.14,19.2,11/7/2025 3:29:36 PM,0,1
,Mixed / non conventional,16,20,6,10,53.41,0.14,37.76,-123.828,382.354,250,-164.93,0,0,0,0,0,0,0,0,16,20,6,10,0,0,0,0,3,0,573,219,1.5,0,0,,2,2,0,10.07,0,12.14,19.2,11/7/2025 3:29:36 PM,0,0
,Mixed / non conventional,16,20,10,14,119.12,0.09,-465.57,-1932.967,382.354,250,-23.56,0,0,0,0,0,0,0,0,16,20,10,14,0,0,0,0,3,0,573,219,1.5,0,0,,2,3,0,10.07,0,12.14,19.2,11/7/2025 3:29:36 PM,0,0
,Mixed / non conventional,16,20,14,18,142.11,0.2,1057.2,2882.684,382.354,250,18.85,0,0,0,0,0,0,0,0,16,20,14,18,0,0,0,0,3,0,573,219,1.5,0,0,,2,4,0,10.07,0,12.14,19.2,11/7/2025 3:29:36 PM,0,0
,Mixed / non conventional,16,20,18,22,119.18,0.05,-395.16,2417.604,382.354,250,18.85,0,0,0,0,0,0,0,0,16,20,18,22,0,0,0,0,3,0,573,219,1.5,0,0,,2,5,0,10.07,0,12.14,19.2,11/7/2025 3:29:36 PM,0,0
,Mixed / non conventional,16,20,22,26,171.21,0.2,-22.17,-2778.302,382.354,250,-23.56,0,0,0,0,0,0,0,0,16,20,22,26,0,0,0,0,3,0,573,219,1.5,0,0,,2,6,0,10.07,0,12.14,19.2,11/7/2025 3:29:36 PM,0,0
,Mixed / non conventional,16,20,26,30,101.11,0.26,-2.93,-234.385,382.354,250,-164.93,0,0,0,0,0,0,0,0,16,20,26,30,0,0,0,0,3,0,573,219,1.5,0,0,,2,7,0,10.07,0,12.14,19.2,11/7/2025 3:29:36 PM,0,0
,Mixed / non conventional,16,20,30,34,104.27,0.27,19.77,-80.878,383.805,250,-494.8,0,0,0,0,0,0,0,0,16,20,30,34,0,0,0,0,3,0,570,219,1.485,0,0,,2,1,0,10.07,0,12.16,19.2,11/7/2025 3:29:39 PM,0,0
,Mixed / non conventional,16,20,34,38,43.42,0.14,-27.86,-15.309,383.805,250,-1088.56,0,0,0,0,0,0,0,0,16,20,34,38,0,0,0,0,3,0,570,219,1.485,0,0,,2,2,0,10.07,0,12.16,19.2,11/7/2025 3:29:39 PM,0,1
,Mixed / non conventional,17,21,3,7,56.05,0.04,174.53,-47.237,416.967,250,-494.8,0,0,0,0,0,0,0,0,17,21,3,7,0,0,0,0,3,0,523,218,1.254,0,0,,2,1,0,10.1,0,12.14,19.2,11/7/2025 3:29:41 PM,0,1
,Mixed / non conventional,17,21,7,11,58.14,0.02,-360.13,-146.992,416.967,250,-164.93,0,0,0,0,0,0,0,0,17,21,7,11,0,0,0,0,3,0,523,218,1.254,0,0,,2,2,0,10.1,0,12.14,19.2,11/7/2025 3:29:41 PM,0,0
,Mixed / non conventional,17,21,11,15,121.7,0.05,-82.09,-2153.676,416.967,250,-23.56,0,0,0,0,0,0,0,0,17,21,11,15,0,0,0,0,3,0,523,218,1.254,0,0,,2,3,0,10.1,0,12.14,19.2,11/7/2025 3:29:41 PM,0,0
,Mixed / non conventional,17,21,15,19,133.55,0.16,993.21,2954.138,416.967,250,18.85,0,0,0,0,0,0,0,0,17,21,15,19,0,0,0,0,3,0,523,218,1.254,0,0,,2,4,0,10.1,0,12.14,19.2,11/7/2025 3:29:41 PM,0,0
,Mixed / non conventional,17,21,19,23,108.55,0.03,-433.96,2401.155,416.967,250,18.85,0,0,0,0,0,0,0,0,17,21,19,23,0,0,0,0,3,0,523,218,1.254,0,0,,2,5,0,10.1,0,12.14,19.2,11/7/2025 3:29:41 PM,0,0
,Mixed / non conventional,17,21,23,27,144.96,0.14,11.29,-2565.23,416.967,250,-23.56,0,0,0,0,0,0,0,0,17,21,23,27,0,0,0,0,3,0,523,218,1.254,0,0,,2,6,0,10.1,0,12.14,19.2,11/7/2025 3:29:41 PM,0,0
,Mixed / non conventional,17,21,27,31,100.87,0.2,-33.63,-255.021,416.967,250,-164.93,0,0,0,0,0,0,0,0,17,21,27,31,0,0,0,0,3,0,523,218,1.254,0,0,,2,7,0,10.1,0,12.14,19.2,11/7/2025 3:29:41 PM,0,0
,Mixed / non conventional,17,21,31,35,77.98,0.19,0.74,-65.711,416.967,250,-494.8,0,0,0,0,0,0,0,0,17,21,31,35,0,0,0,0,3,0,523,218,1.254,0,0,,2,8,0,10.1,0,12.14,19.2,11/7/2025 3:29:41 PM,0,0
,Mixed / non conventional,17,21,35,39,62.58,0.33,30.09,-24.221,421.312,250,-1088.56,0,0,0,0,0,0,0,0,17,21,35,39,0,0,0,0,3,0,527,222,1.251,0,0,,2,1,0,10.01,0,12.21,19.2,11/7/2025 3:29:43 PM,0,1
,Mixed / non conventional,18,22,4,8,64.01,0.07,215.06,-47.279,365.458,250,-494.8,0,0,0,0,0,0,0,0,18,22,4,8,0,0,0,0,3,0,464,169,1.269,0,0,,2,1,0,10.82,0,12.12,19.2,11/7/2025 3:29:45 PM,0,1
,Mixed / non conventional,18,22,8,12,63.39,0.06,57.54,-140.453,365.458,250,-164.93,0,0,0,0,0,0,0,0,18,22,8,12,0,0,0,0,3,0,464,169,1.269,0,0,,2,2,0,10.82,0,12.12,19.2,11/7/2025 3:29:45 PM,0,0
,Mixed / non conventional,18,22,12,16,131.9,0.1,-533.25,-2045.899,365.458,250,-23.56,0,0,0,0,0,0,0,0,18,22,12,16,0,0,0,0,3,0,464,169,1.269,0,0,,2,3,0,10.82,0,12.12,19.2,11/7/2025 3:29:45 PM,0,0
,Mixed / non conventional,18,22,16,20,119.81,0.15,1047.57,2322.976,365.458,250,18.85,0,0,0,0,0,0,0,0,18,22,16,20,0,0,0,0,3,0,464,169,1.269,0,0,,2,4,0,10.82,0,12.12,19.2,11/7/2025 3:29:45 PM,0,0
,Mixed / non conventional,18,22,20,24,136.49,0.08,-429.31,2646.281,365.458,250,18.85,0,0,0,0,0,0,0,0,18,22,20,24,0,0,0,0,3,0,464,169,1.269,0,0,,2,5,0,10.82,0,12.12,19.2,11/7/2025 3:29:45 PM,0,0
,Mixed / non conventional,18,22,24,28,150.43,0.13,13.39,-2333.185,365.458,250,-23.56,0,0,0,0,0,0,0,0,18,22,24,28,0,0,0,0,3,0,464,169,1.269,0,0,,2,6,0,10.82,0,12.12,19.2,11/7/2025 3:29:45 PM,0,0
,Mixed / non conventional,18,22,28,32,107.18,0.23,-26.8,-237.486,365.458,250,-164.93,0,0,0,0,0,0,0,0,18,22,28,32,0,0,0,0,3,0,464,169,1.269,0,0,,2,7,0,10.82,0,12.12,19.2,11/7/2025 3:29:45 PM,0,0
,Mixed / non conventional,18,22,32,36,66.41,0.14,-17.84,-49.05,365.458,250,-494.8,0,0,0,0,0,0,0,0,18,22,32,36,0,0,0,0,3,0,464,169,1.269,0,0,,2,8,0,10.82,0,12.12,19.2,11/7/2025 3:29:45 PM,0,0
,Mixed / non conventional,18,22,36,40,74.11,0.42,44.87,-28.402,417.186,250,-1088.56,0,0,0,0,0,0,0,0,18,22,36,40,0,0,0,0,3,0,529,221,1.269,0,0,,2,1,0,10.01,0,12.16,19.2,11/7/2025 3:29:47 PM,0,1
,Mixed / non conventional,19,23,1,5,69.44,0.21,242.19,-26.336,412.885,250,-1088.56,0,0,0,0,0,0,0,0,19,23,1,5,0,0,0,0,3,0,533,220,1.29,0,0,,2,1,0,10.04,0,12.14,19.2,11/7/2025 3:29:50 PM,0,1
,Mixed / non conventional,19,23,5,9,59.95,0.14,-3.94,-50.025,412.885,250,-494.8,0,0,0,0,0,0,0,0,19,23,5,9,0,0,0,0,3,0,533,220,1.29,0,0,,2,2,0,10.04,0,12.14,19.2,11/7/2025 3:29:50 PM,0,0
,Mixed / non conventional,19,23,9,13,67.13,0.07,-312.5,-168.056,412.885,250,-164.93,0,0,0,0,0,0,0,0,19,23,9,13,0,0,0,0,3,0,533,220,1.29,0,0,,2,3,0,10.04,0,12.14,19.2,11/7/2025 3:29:50 PM,0,0
,Mixed / non conventional,19,23,13,17,153.56,0.07,-128.66,-2690.862,412.885,250,-23.56,0,0,0,0,0,0,0,0,19,23,13,17,0,0,0,0,3,0,533,220,1.29,0,0,,2,4,0,10.04,0,12.14,19.2,11/7/2025 3:29:50 PM,0,0
,Mixed / non conventional,19,23,17,21,108.07,0.07,1000.55,2367.197,412.885,250,18.85,0,0,0,0,0,0,0,0,19,23,17,21,0,0,0,0,3,0,533,220,1.29,0,0,,2,5,0,10.04,0,12.14,19.2,11/7/2025 3:29:50 PM,0,0
,Mixed / non conventional,19,23,21,25,168.5,0.05,-320.49,3703.437,414.296,250,18.85,0,0,0,0,0,0,0,0,19,23,21,25,0,0,0,0,3,0,533,221,1.286,0,0,,2,1,0,10.01,0,12.16,19.2,11/7/2025 3:29:52 PM,0,0
,Mixed / non conventional,19,23,25,29,154.74,0.13,-67.96,-2720.752,414.296,250,-23.56,0,0,0,0,0,0,0,0,19,23,25,29,0,0,0,0,3,0,533,221,1.286,0,0,,2,2,0,10.01,0,12.16,19.2,11/7/2025 3:29:52 PM,0,0
,Mixed / non conventional,19,23,29,33,107.29,0.22,17.04,-269.49,414.296,250,-164.93,0,0,0,0,0,0,0,0,19,23,29,33,0,0,0,0,3,0,533,221,1.286,0,0,,2,3,0,10.01,0,12.16,19.2,11/7/2025 3:29:52 PM,0,0
,Mixed / non conventional,19,23,33,37,51.3,0.04,-434.71,-42.951,414.296,250,-494.8,0,0,0,0,0,0,0,0,19,23,33,37,0,0,0,0,3,0,533,221,1.286,0,0,,2,4,0,10.01,0,12.16,19.2,11/7/2025 3:29:52 PM,0,0
,Mixed / non conventional,19,23,37,41,88.15,0.56,439.86,-33.548,414.296,250,-1088.56,0,0,0,0,0,0,0,0,19,23,37,41,0,0,0,0,3,0,533,221,1.286,0,0,,2,5,0,10.01,0,12.16,19.2,11/7/2025 3:29:52 PM,0,1
,Mixed / non conventional,20,24,2,6,62.7,0.22,130.6,-25.935,450.291,250,-1088.56,0,0,0,0,0,0,0,0,20,24,2,6,0,0,0,0,3,0,495,223,1.1,0,0,,2,1,0,9.95,0,12.14,19.2,11/7/2025 3:29:54 PM,0,1
,Mixed / non conventional,20,24,6,10,46.97,0.05,41.51,-42.747,450.291,250,-494.8,0,0,0,0,0,0,0,0,20,24,6,10,0,0,0,0,3,0,495,223,1.1,0,0,,2,2,0,9.95,0,12.14,19.2,11/7/2025 3:29:54 PM,0,0
,Mixed / non conventional,20,24,10,14,74.54,0.06,-378.84,-203.504,450.291,250,-164.93,0,0,0,0,0,0,0,0,20,24,10,14,0,0,0,0,3,0,495,223,1.1,0,0,,2,3,0,9.95,0,12.14,19.2,11/7/2025 3:29:54 PM,0,0
,Mixed / non conventional,20,24,14,18,168.91,0.07,-49.46,-3227.982,450.291,250,-23.56,0,0,0,0,0,0,0,0,20,24,14,18,0,0,0,0,3,0,495,223,1.1,0,0,,2,4,0,9.95,0,12.14,19.2,11/7/2025 3:29:54 PM,0,0
,Mixed / non conventional,20,24,18,22,135.25,0.08,995.98,3230.964,450.291,250,18.85,0,0,0,0,0,0,0,0,20,24,18,22,0,0,0,0,3,0,495,223,1.1,0,0,,2,5,0,9.95,0,12.14,19.2,11/7/2025 3:29:54 PM,0,0
,Mixed / non conventional,20,24,22,26,156.28,0.06,-351.4,3742.851,451.44,250,18.85,0,0,0,0,0,0,0,0,20,24,22,26,0,0,0,0,3,0,494,223,1.095,0,0,,2,1,0,9.95,0,12.16,19.7,11/7/2025 3:29:56 PM,0,0
,Mixed / non conventional,20,24,26,30,157.18,0.12,-41.78,-3011.517,451.44,250,-23.56,0,0,0,0,0,0,0,0,20,24,26,30,0,0,0,0,3,0,494,223,1.095,0,0,,2,2,0,9.95,0,12.16,19.7,11/7/2025 3:29:56 PM,0,0
,Mixed / non conventional,20,24,30,34,110.08,0.22,13.58,-301.288,451.44,250,-164.93,0,0,0,0,0,0,0,0,20,24,30,34,0,0,0,0,3,0,494,223,1.095,0,0,,2,3,0,9.95,0,12.16,19.7,11/7/2025 3:29:56 PM,0,0
,Mixed / non conventional,20,24,34,38,49.32,0.14,-29.05,-44.995,451.44,250,-494.8,0,0,0,0,0,0,0,0,20,24,34,38,0,0,0,0,3,0,494,223,1.095,0,0,,2,4,0,9.95,0,12.16,19.7,11/7/2025 3:29:57 PM,0,0
,Mixed / non conventional,20,24,38,42,104.5,0.56,3.22,-43.336,451.44,250,-1088.56,0,0,0,0,0,0,0,0,20,24,38,42,0,0,0,0,3,0,494,223,1.095,0,0,,2,5,0,9.95,0,12.16,19.7,11/7/2025 3:29:57 PM,0,1
,Mixed / non conventional,21,25,3,7,51.02,0.28,182.63,-22.728,484.883,250,-1088.56,0,0,0,0,0,0,0,0,21,25,3,7,0,0,0,0,3,0,464,225,0.958,0,0,,2,1,0,9.92,0,12.16,19.2,11/7/2025 3:29:59 PM,0,1
,Mixed / non conventional,21,25,7,11,45.59,0.05,-327.17,-44.677,484.883,250,-494.8,0,0,0,0,0,0,0,0,21,25,7,11,0,0,0,0,3,0,464,225,0.958,0,0,,2,2,0,9.92,0,12.16,19.2,11/7/2025 3:29:59 PM,0,0
,Mixed / non conventional,21,25,11,15,74.46,0,33.85,-218.915,484.883,250,-164.93,0,0,0,0,0,0,0,0,21,25,11,15,0,0,0,0,3,0,464,225,0.958,0,0,,2,3,0,9.92,0,12.16,19.2,11/7/2025 3:29:59 PM,0,0
,Mixed / non conventional,21,25,15,19,180.02,0.04,-67.16,-3704.703,484.883,250,-23.56,0,0,0,0,0,0,0,0,21,25,15,19,0,0,0,0,3,0,464,225,0.958,0,0,,2,4,0,9.92,0,12.16,19.2,11/7/2025 3:29:59 PM,0,0
,Mixed / non conventional,21,25,19,23,167.09,0.08,745.02,4290.93,484.07,250,18.85,0,0,0,0,0,0,0,0,21,25,19,23,0,0,0,0,3,0,463,224,0.956,0,0,,2,1,0,9.92,0,12.14,19.2,11/7/2025 3:30:01 PM,0,0
,Mixed / non conventional,21,25,23,27,131.22,0.03,-267.28,3369.885,484.07,250,18.85,0,0,0,0,0,0,0,0,21,25,23,27,0,0,0,0,3,0,463,224,0.956,0,0,,2,2,0,9.92,0,12.14,19.2,11/7/2025 3:30:01 PM,0,0
,Mixed / non conventional,21,25,27,31,156.14,0.1,-68.04,-3207.82,484.07,250,-23.56,0,0,0,0,0,0,0,0,21,25,27,31,0,0,0,0,3,0,463,224,0.956,0,0,,2,3,0,9.92,0,12.14,19.2,11/7/2025 3:30:01 PM,0,0
,Mixed / non conventional,21,25,31,35,97.18,0.16,-6.52,-285.209,484.07,250,-164.93,0,0,0,0,0,0,0,0,21,25,31,35,0,0,0,0,3,0,463,224,0.956,0,0,,2,4,0,9.92,0,12.14,19.2,11/7/2025 3:30:01 PM,0,0
,Mixed / non conventional,21,25,35,39,65.78,0.26,28.75,-64.357,484.07,250,-494.8,0,0,0,0,0,0,0,0,21,25,35,39,0,0,0,0,3,0,463,224,0.956,0,0,,2,5,0,9.92,0,12.14,19.2,11/7/2025 3:30:01 PM,0,0
,Mixed / non conventional,21,25,39,43,104.35,0.38,-15.96,-46.404,484.07,250,-1088.56,0,0,0,0,0,0,0,0,21,25,39,43,0,0,0,0,3,0,463,224,0.956,0,0,,2,6,0,9.92,0,12.14,19.2,11/7/2025 3:30:01 PM,0,1
,Mixed / non conventional,22,26,4,8,49.48,0.22,222.39,-19.96,439.118,250,-1088.56,0,0,0,0,0,0,0,0,22,26,4,8,0,0,0,0,3,0,505,222,1.151,0,0,,2,1,0,9.98,0,12.12,19.2,11/7/2025 3:30:03 PM,0,1
,Mixed / non conventional,22,26,8,12,42.73,0.05,52.92,-37.917,439.118,250,-494.8,0,0,0,0,0,0,0,0,22,26,8,12,0,0,0,0,3,0,505,222,1.151,0,0,,2,2,0,9.98,0,12.12,19.2,11/7/2025 3:30:03 PM,0,0
,Mixed / non conventional,22,26,12,16,74.55,0.06,-425.05,-198.492,439.118,250,-164.93,0,0,0,0,0,0,0,0,22,26,12,16,0,0,0,0,3,0,505,222,1.151,0,0,,2,3,0,9.98,0,12.12,19.2,11/7/2025 3:30:03 PM,0,0
,Mixed / non conventional,22,26,16,20,169.55,0.07,10.13,-3159.844,439.118,250,-23.56,0,0,0,0,0,0,0,0,22,26,16,20,0,0,0,0,3,0,505,222,1.151,0,0,,2,4,0,9.98,0,12.12,19.2,11/7/2025 3:30:03 PM,0,0
,Mixed / non conventional,22,26,20,24,155.29,0.03,818.41,3617.518,439.118,250,18.85,0,0,0,0,0,0,0,0,22,26,20,24,0,0,0,0,3,0,505,222,1.151,0,0,,2,5,0,9.98,0,12.12,19.2,11/7/2025 3:30:03 PM,0,0
,Mixed / non conventional,22,26,24,28,135.55,0.05,-269.53,3173.646,441.332,250,18.85,0,0,0,0,0,0,0,0,22,26,24,28,0,0,0,0,3,0,506,223,1.147,0,0,,2,1,0,9.95,0,12.14,19.2,11/7/2025 3:30:05 PM,0,0
,Mixed / non conventional,22,26,28,32,158.03,0.12,-48.4,-2959.972,441.332,250,-23.56,0,0,0,0,0,0,0,0,22,26,28,32,0,0,0,0,3,0,506,223,1.147,0,0,,2,2,0,9.95,0,12.14,19.2,11/7/2025 3:30:06 PM,0,0
,Mixed / non conventional,22,26,32,36,88.01,0.14,-23.42,-235.492,441.332,250,-164.93,0,0,0,0,0,0,0,0,22,26,32,36,0,0,0,0,3,0,506,223,1.147,0,0,,2,3,0,9.95,0,12.14,19.2,11/7/2025 3:30:06 PM,0,0
,Mixed / non conventional,22,26,36,40,84.97,0.19,44.44,-75.787,441.332,250,-494.8,0,0,0,0,0,0,0,0,22,26,36,40,0,0,0,0,3,0,506,223,1.147,0,0,,2,4,0,9.95,0,12.14,19.2,11/7/2025 3:30:06 PM,0,0
,Mixed / non conventional,22,26,40,44,102.56,0.28,-0.59,-41.581,441.332,250,-1088.56,0,0,0,0,0,0,0,0,22,26,40,44,0,0,0,0,3,0,506,223,1.147,0,0,,2,5,0,9.95,0,12.14,19.2,11/7/2025 3:30:06 PM,0,1
,Mixed / non conventional,23,27,5,9,41.02,0.06,-6.29,-14.584,386.995,250,-1088.56,0,0,0,0,0,0,0,0,23,27,5,9,0,0,0,0,3,0,565,219,1.461,0,0,,2,1,0,10.01,0,12.12,19.2,11/7/2025 3:30:08 PM,0,1
,Mixed / non conventional,23,27,9,13,46.14,0.05,-270.29,-36.089,386.995,250,-494.8,0,0,0,0,0,0,0,0,23,27,9,13,0,0,0,0,3,0,565,219,1.461,0,0,,2,2,0,10.01,0,12.12,19.2,11/7/2025 3:30:08 PM,0,0
,Mixed / non conventional,23,27,13,17,80.78,0.09,-80.59,-189.546,386.995,250,-164.93,0,0,0,0,0,0,0,0,23,27,13,17,0,0,0,0,3,0,565,219,1.461,0,0,,2,3,0,10.01,0,12.12,19.2,11/7/2025 3:30:08 PM,0,0
,Mixed / non conventional,23,27,17,21,143.94,0.07,11.58,-2364.226,386.995,250,-23.56,0,0,0,0,0,0,0,0,23,27,17,21,0,0,0,0,3,0,565,219,1.461,0,0,,2,4,0,10.01,0,12.12,19.2,11/7/2025 3:30:08 PM,0,0
,Mixed / non conventional,23,27,21,25,131.57,0,803.9,2701.196,386.995,250,18.85,0,0,0,0,0,0,0,0,23,27,21,25,0,0,0,0,3,0,565,219,1.461,0,0,,2,5,0,10.01,0,12.12,19.2,11/7/2025 3:30:08 PM,0,0
,Mixed / non conventional,23,27,25,29,142.98,0.07,-347.29,2935.436,386.995,250,18.85,0,0,0,0,0,0,0,0,23,27,25,29,0,0,0,0,3,0,565,219,1.461,0,0,,2,6,0,10.01,0,12.12,19.2,11/7/2025 3:30:08 PM,0,0
,Mixed / non conventional,23,27,29,33,161.59,0.1,4.05,-2659.215,387.746,250,-23.56,0,0,0,0,0,0,0,0,23,27,29,33,0,0,0,0,3,0,565,219,1.456,0,0,,2,1,0,10.01,0,12.14,19.2,11/7/2025 3:30:10 PM,0,0
,Mixed / non conventional,23,27,33,37,78.08,0.13,-438.43,-183.549,387.746,250,-164.93,0,0,0,0,0,0,0,0,23,27,33,37,0,0,0,0,3,0,565,219,1.456,0,0,,2,2,0,10.01,0,12.14,19.2,11/7/2025 3:30:10 PM,0,0
,Mixed / non conventional,23,27,37,41,121.09,0.16,439.92,-94.888,387.746,250,-494.8,0,0,0,0,0,0,0,0,23,27,37,41,0,0,0,0,3,0,565,219,1.456,0,0,,2,3,0,10.01,0,12.14,19.2,11/7/2025 3:30:10 PM,0,0
,Mixed / non conventional,23,27,41,45,117.74,0.29,-1.24,-41.939,387.746,250,-1088.56,0,0,0,0,0,0,0,0,23,27,41,45,0,0,0,0,3,0,565,219,1.456,0,0,,2,4,0,10.01,0,12.14,19.2,11/7/2025 3:30:10 PM,0,1
,Mixed / non conventional,24,28,6,10,41.97,0.09,40.89,-15.986,414.624,250,-1088.56,0,0,0,0,0,0,0,0,24,28,6,10,0,0,0,0,3,0,529,219,1.276,0,0,,2,1,0,9.98,0,12.12,19.2,11/7/2025 3:30:12 PM,0,1
,Mixed / non conventional,24,28,10,14,53.35,0.07,-354.88,-44.705,414.624,250,-494.8,0,0,0,0,0,0,0,0,24,28,10,14,0,0,0,0,3,0,529,219,1.276,0,0,,2,2,0,9.98,0,12.12,19.2,11/7/2025 3:30:12 PM,0,0
,Mixed / non conventional,24,28,14,18,89.56,0.13,8.65,-225.14,414.624,250,-164.93,0,0,0,0,0,0,0,0,24,28,14,18,0,0,0,0,3,0,529,219,1.276,0,0,,2,3,0,9.98,0,12.12,19.2,11/7/2025 3:30:12 PM,0,0
,Mixed / non conventional,24,28,18,22,147.74,0.06,-38.62,-2599.753,414.624,250,-23.56,0,0,0,0,0,0,0,0,24,28,18,22,0,0,0,0,3,0,529,219,1.276,0,0,,2,4,0,9.98,0,12.12,19.2,11/7/2025 3:30:12 PM,0,0
,Mixed / non conventional,24,28,22,26,134.94,0.12,847.14,2968.28,414.624,250,18.85,0,0,0,0,0,0,0,0,24,28,22,26,0,0,0,0,3,0,529,219,1.276,0,0,,2,5,0,9.98,0,12.12,19.2,11/7/2025 3:30:12 PM,0,0
,Mixed / non conventional,24,28,26,30,149.69,0.07,-285.5,3310.941,416.94,250,18.85,0,0,0,0,0,0,0,0,24,28,26,30,0,0,0,0,3,0,528,220,1.267,0,0,,2,1,0,9.98,0,12.14,19.2,11/7/2025 3:30:15 PM,0,0
,Mixed / non conventional,24,28,30,34,168.24,0.16,-8.17,-2977.042,416.94,250,-23.56,0,0,0,0,0,0,0,0,24,28,30,34,0,0,0,0,3,0,528,220,1.267,0,0,,2,2,0,9.98,0,12.14,19.2,11/7/2025 3:30:15 PM,0,0
,Mixed / non conventional,24,28,34,38,75.14,0.19,-33.13,-189.953,416.94,250,-164.93,0,0,0,0,0,0,0,0,24,28,34,38,0,0,0,0,3,0,528,220,1.267,0,0,,2,3,0,9.98,0,12.14,19.2,11/7/2025 3:30:15 PM,0,0
,Mixed / non conventional,24,28,38,42,147.91,0.26,3.3,-124.637,416.94,250,-494.8,0,0,0,0,0,0,0,0,24,28,38,42,0,0,0,0,3,0,528,220,1.267,0,0,,2,4,0,9.98,0,12.14,19.2,11/7/2025 3:30:15 PM,0,0
,Mixed / non conventional,24,28,42,46,108.45,0.29,-19.96,-41.54,416.94,250,-1088.56,0,0,0,0,0,0,0,0,24,28,42,46,0,0,0,0,3,0,528,220,1.267,0,0,,2,5,0,9.98,0,12.14,19.2,11/7/2025 3:30:15 PM,0,1
,Mixed / non conventional,25,29,7,11,46.51,0.06,-307.34,-18.404,430.782,250,-1088.56,0,0,0,0,0,0,0,0,25,29,7,11,0,0,0,0,3,0,516,222,1.198,0,0,,2,1,0,9.95,0,12.14,19.2,11/7/2025 3:30:17 PM,0,1
,Mixed / non conventional,25,29,11,15,56.28,0.07,80.13,-49.001,430.782,250,-494.8,0,0,0,0,0,0,0,0,25,29,11,15,0,0,0,0,3,0,516,222,1.198,0,0,,2,2,0,9.95,0,12.14,19.2,11/7/2025 3:30:17 PM,0,0
,Mixed / non conventional,25,29,15,19,94.65,0.07,-40.58,-247.218,430.782,250,-164.93,0,0,0,0,0,0,0,0,25,29,15,19,0,0,0,0,3,0,516,222,1.198,0,0,,2,3,0,9.95,0,12.14,19.2,11/7/2025 3:30:17 PM,0,0
,Mixed / non conventional,25,29,19,23,151.21,0.07,-151,-2764.486,430.782,250,-23.56,0,0,0,0,0,0,0,0,25,29,19,23,0,0,0,0,3,0,516,222,1.198,0,0,,2,4,0,9.95,0,12.14,19.2,11/7/2025 3:30:17 PM,0,0
,Mixed / non conventional,25,29,23,27,141.61,0.09,864.59,3236.415,430.782,250,18.85,0,0,0,0,0,0,0,0,25,29,23,27,0,0,0,0,3,0,516,222,1.198,0,0,,2,5,0,9.95,0,12.14,19.2,11/7/2025 3:30:17 PM,0,0
,Mixed / non conventional,25,29,27,31,144.74,0.08,-317.65,3315.866,431.827,250,18.85,0,0,0,0,0,0,0,0,25,29,27,31,0,0,0,0,3,0,512,221,1.187,0,0,,2,1,0,9.95,0,12.14,19.2,11/7/2025 3:30:19 PM,0,0
,Mixed / non conventional,25,29,31,35,162.84,0.17,-37.7,-2984.436,431.827,250,-23.56,0,0,0,0,0,0,0,0,25,29,31,35,0,0,0,0,3,0,512,221,1.187,0,0,,2,2,0,9.95,0,12.14,19.2,11/7/2025 3:30:19 PM,0,0
,Mixed / non conventional,25,29,35,39,94.79,0.21,25.02,-248.178,431.827,250,-164.93,0,0,0,0,0,0,0,0,25,29,35,39,0,0,0,0,3,0,512,221,1.187,0,0,,2,3,0,9.95,0,12.14,19.2,11/7/2025 3:30:19 PM,0,0
