3032 1635 1
941 589 592 1047 941 1
942 897 901 1041 942 1
943 743 744 747 943 1
944 792 794 1067 944 1
945 794 796 922 945 1
946 799 801 883 946 1
947 803 807 1064 947 1
948 807 809 812 948 1
949 811 814 872 949 1
950 816 818 819 950 1
951 618 620 669 951 1
952 1387 999 1534 952 1
953 1142 1141 1152 953 1
954 644 646 1108 954 1
955 932 1085 1086 955 1
956 884 988 1545 956 1
957 622 624 666 957 1
958 626 628 663 958 1
959 1003 1181 1489 959 1
960 630 632 633 960 1
961 870 1357 1624 961 1
962 599 602 1049 962 1
963 559 560 689 963 1
964 1084 1276 1416 964 1
965 1154 1397 1488 965 1
966 550 552 553 966 1
967 565 566 1137 967 1
968 904 955 1057 968 1
969 1186 519 1460 969 1
970 1026 759 1122 970 1
971 1130 884 1545 971 1
972 981 990 1117 972 1
973 771 773 1071 973 1
974 985 786 1576 974 1
975 1165 667 1431 975 1
976 773 775 780 976 1
977 777 779 1055 977 1
978 779 784 797 978 1
979 786 788 789 979 1
980 532 1084 1383 980 1
981 1008 1007 1062 981 1
982 614 617 1033 982 1
983 543 238 1554 983 1
984 1092 498 1192 984 1
985 605 607 665 985 1
986 1483 1476 1588 986 1
987 610 612 662 987 1
988 614 616 617 988 1
989 904 906 955 989 1
990 1056 1055 1112 990 1
991 777 1055 1056 991 1
992 771 1071 1072 992 1
993 1303 1302 1367 993 1
994 1062 1007 1594 994 1
995 110 499 1101 995 1
996 630 633 1024 996 1
997 241 540 1552 997 1
998 640 642 1127 998 1
999 893 895 907 999 1
1000 1050 819 1051 1000 1
1001 816 819 1020 1001 1
1002 811 872 1019 1002 1
1003 595 597 664 1003 1
1004 803 1064 1065 1004 1
1005 792 1067 1069 1005 1
1006 799 883 1018 1006 1
1007 897 899 901 1007 1
1008 1160 526 1262 1008 1
1009 977 824 1581 1009 1
1010 1004 737 1516 1010 1
1011 1011 656 1595 1011 1
1012 1294 1030 1634 1012 1
1013 599 601 602 1013 1
1014 658 660 1079 1014 1
1015 972 978 1162 1015 1
1016 1213 950 1326 1016 1
1017 459 1117 1582 1017 1
1018 1003 1004 1181 1018 1
1019 652 673 1074 1019 1
1020 1069 1067 1269 1020 1
1021 995 860 1048 1021 1
1022 991 854 1037 1022 1
1023 993 848 1015 1023 1
1024 980 840 981 1024 1
1025 971 834 972 1025 1
1026 958 828 974 1026 1
1027 946 822 977 1027 1
1028 1095 1094 1157 1028 1
1029 1013 866 1059 1029 1
1030 864 1013 1042 1030 1
1031 1289 1046 1496 1031 1
1032 887 889 890 1032 1
1033 1016 967 1146 1033 1
1034 826 958 986 1034 1
1035 832 971 987 1035 1
1036 846 993 994 1036 1
1037 852 991 992 1037 1
1038 858 995 1017 1038 1
1039 784 786 985 1039 1
1040 1123 510 1591 1040 1
1041 584 586 667 1041 1
1042 928 924 1168 1042 1
1043 589 591 592 1043 1
1044 673 654 1011 1044 1
1045 1224 1181 1225 1045 1
1046 1345 493 1600 1046 1
1047 1154 1153 1397 1047 1
1048 747 748 1029 1048 1
1049 238 99 1553 1049 1
1050 130 241 1552 1050 1
1051 880 882 884 1051 1
1052 570 572 672 1052 1
1053 1198 1249 1434 1053 1
1054 7 486 1191 1054 1
1055 677 1352 1461 1055 1
1056 1408 514 1468 1056 1
1057 636 638 1163 1057 1
1058 597 599 1605 1058 1
1059 1107 562 1558 1059 1
1060 1008 1062 1148 1060 1
1061 240 239 1164 1061 1
1062 819 818 820 1062 1
1063 1177 914 1323 1063 1
1064 1042 1226 1342 1064 1
1065 576 578 579 1065 1
1066 1336 526 1341 1066 1
1067 987 971 1149 1067 1
1068 633 634 1175 1068 1
1069 748 878 879 1069 1
1070 566 568 569 1070 1
1071 31 166 1201 1071 1
