x,y,VCP0.32f30000h1,VCP0.71f30000h1,VCP1.18f30000h1,elevation,HCP0.32f30000h0,HCP0.71f30000h0,HCP1.18f30000h0
659469.99,5085321.245,-1.525,1.0250000000000004,5.965,0,-0.4249999999999997,2.91,6.345
659470.375,5085321.484999999,-1.195,0.2250000000000004,6.08,0,-0.3349999999999997,3.105,6.375
659470.71,5085321.775,-0.7050000000000001,0.9300000000000004,6.375,0,-0.3349999999999997,3.105,6.375
659470.875,5085321.965,-0.355,1.4950000000000006,6.674999999999999,0,-0.3349999999999997,3.105,6.375
659471.0449999999,5085322.154999999,-0.155,1.3650000000000004,6.779999999999999,0,-0.3349999999999997,3.105,6.375
659471.22,5085322.4350000005,0.11,1.8050000000000004,6.824999999999999,0,-0.1899999999999997,3.315,6.4
659471.405,5085322.8100000005,-0.17,1.5350000000000006,6.784999999999999,0,-0.1399999999999998,3.165,6.445
659471.62,5085323.375,-2.51,1.0150000000000006,6.605,0,0.0650000000000002,3.16,6.18
659471.78,5085323.87,-3.415,0.8700000000000004,6.475,0,0.3700000000000002,3.695,6.605
659471.86,5085324.115,-2.3600000000000003,0.7150000000000004,6.465,0,0.3700000000000002,3.695,6.605
659471.94,5085324.365,-3.63,0.9000000000000005,6.444999999999999,0,0.3450000000000002,3.71,6.83
659472.0700000001,5085324.725,-3.35,1.3750000000000004,6.435,0,-0.0349999999999997,3.76,7.15
659472.25,5085325.195,-1.94,1.1650000000000005,6.629999999999999,0,-0.0899999999999997,3.955,7.1850000000000005
